what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1649309927010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649309927727
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649309938035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649309952905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649309955473
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649309955863
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649309957761
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649309957973
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649309964047
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649309966265
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649309972726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649309973491
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649309974148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649309975249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310005430
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649310006869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310009933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310011257
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649310011621
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649310013529
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649310013758
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649310019722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310027704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310041440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310042349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310069487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310073983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310146965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310147732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310199345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310200595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310206469
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649310211018
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649310214702
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649310215392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310220937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310243300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649310245639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311741544
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649311746025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649311749188
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649311749326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311754716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311758188
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649311758509
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649311760462
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649311760693
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649311766395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311769261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311962615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649311964355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312006900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312028952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312510132
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649312511180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312515849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312518999
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649312519341
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649312521078
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649312521311
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649312527194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312537759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312563219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312566521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312702667
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649312704371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312706541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312707906
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649312708290
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649312710126
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649312710342
