what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792589860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792605925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1648792610476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792617618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792622271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792625837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792663354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648792666910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792670208
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1648792676687
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648792680544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792680822
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1648792680830
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648792689890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792694762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792699491
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1648792702950
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1648792703108
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648792703772
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648792711419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648792712391
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648792714922
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648792717189
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1648792724709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648792727737
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1648792727765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792731468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792734382
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1648792735132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648792736404
