what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1649405837809
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1649405849849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405850532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405850906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405864281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405871033
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649405871103
opened,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649405875587
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1649405876303
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1649405876408
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1649405876412
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1649405876415
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1649405876461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649405904750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649405905462
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649405909593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405912421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405917378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405917843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405963207
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649405968605
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649405971436
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1649405976793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649405977796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649405979341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405985032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649405992764
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649405994137
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649405999653
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649406000150
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649406011220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649406017288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406019130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406019648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406020379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406024287
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649406034029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1649406035391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649406036522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649406043729
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649406047854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406051750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406057366
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649406058039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406058441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406062654
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649406063180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649406063534
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649406074672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406078426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406144893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406169588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406170841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406171951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406172723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406173198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406174551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649406175441
