what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649414542746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649414543263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414545057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414546602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414548117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414548872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414549410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414550115
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649414552708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414554224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414924099
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649414924135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649414929766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649414930590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649414931534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649415142325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649415144752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649424864411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649424865062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649424866590
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1649424866690
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649424866806
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1649424867290
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1649424867291
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1649424867291
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1649424868305
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1649424868306
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1649424868306
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1649424868306
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1649424868306
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1649424868306
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1649424868307
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1649424868307
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1649424868307
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1649424868308
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1649424868308
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1649424868308
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1649424868309
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1649424868309
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1649424868309
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1649424868309
