what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312751682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312772860
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649312780534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649312793040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649312794555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312797555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312800784
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649312801133
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649312802957
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649312803170
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649312808805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649312809041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649312812746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312814322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312855469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649312859557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312860583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312943131
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649312945944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312949129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649312952884
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649312953249
